tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
910,,,Nyarma,mya ma,མྱ་མ།,,", nyar ma; nynar ma , ",Kadam,Monastery,1000,,,,,34.03857,77.68443,"<p>
	Nyarma, a monastic complex located near <a href=""/geographies/view/Tikse/TBRC_G505"">Thikse</a> in Ladakh, was founded around the year 1000 by <a href=""/biographies/view/Rinchen-Zangpo/TBRC_P753"">Rinchen Zangpo</a>, and under the patronage of the Guge King <a href=""/biographies/view/Lha-Lhama-Yeshe-O/TBRC_P8344"">Lha Lhama Yeshe O</a>. It was the Margyul region&#39;s main center of Buddhist activity around the the first millenium, however over time it has suffered due to invasions and exposure to the elements. Recent efforts have been made to reconstruct the large complex, which contains over five temples and dozens of stupas.</p>
",
911,,,Darpoling Tsenkhang,dar po gling btsan khang,དར་པོ་གླིང་བཙན་ཁང།,, ,Geluk,Monastery,1650,,,,,29.65454,91.13761,"<p>
	Darpoling Tsenkhang was founded by the <a href=""/biographies/view/First-Dalai-Lama/TBRC_P80"">First Dalai Lama</a> in the fifteenth century, though the extant structure was reconstructed in the 1950s. During the time of the <a href=""/biographies/view/Fifth-Dalai-Lama/TBRC_P37"">Fifth Dalai Lama</a>, Darpoling became affiliated with <a href=""/geographies/view/Namgyel-Dratsang/TBRC_G4249"">Namgyel Dratsang</a> (<a href=""/geographies/view/Potala/TBRC_G222"">Potala</a>). The complex was home to the Darpoling Oracle, who had the important role providing counsel to Dalai Lamas. In addition, the Darpoling Oracle took part in ritual-dance during the annual Monlam Chenmo festival. &nbsp;In 1996, part of the complex was demolished and turned into public housing.&nbsp; An oracle is not currently installed, however, the main building has been restored and is under the management of Keutsang Ritro (<a href=""/geographies/view/Sera/TBRC_G154"">Sera</a>).</p>
",
912,G4553,,Tsepak Lhakhang,tshe dpag lha khang,ཚེ་དཔག་ལྷ་ཁང།,,Tsepag Lhakhang ,Geluk,Monastery,,,,,,29.65842,91.13146,"<p>
	Tsepak Lhakhang, located near the <a href=""/geographies/view/Ramoche/TBRC_G4552"">Ramoche</a> temple, is said to have been founded by <a href=""/biographies/view/Songtsen-Gampo/TBRC_P8067"">Songtsen Gampo</a> in the seventh century. This popularly held belief is unsupported by historical documentation; the complex was likely built between the eleventh and thirteenth centuries, as it maintains archaic architectural details uncommon in later buildings. As such, it is one of the older functioning temples of Lhasa.&nbsp;</p>
<p>
	It is a two-story stone building that was partially turned into housing in 1966 and has undergone periods of restoration beginning in the 1980s. Tsepak Lhakhang was originally dedicated to the recitation of long-life prayers and is maintained by the monks of <a href=""/geographies/view/Shide-Dratsang/TBRC_G1KR841 "">Shide Dratsang</a>. Following the destruction of Shide Dratsang, the monks have moved to this small temple. It remains an active monastic community.</p>
",
913,G1KR829,,Trode Khangsar,spro bde khang gsar,སྤྲོ་བདེ་ཁང་གསར།,,"Pode Khangsar; zhuode kangsa, 卓德康萨 ",Geluk,Monastery,,,,,,29.65074,91.131,"<p>
	Trode Khangsar, located south of the Barkhor, is small chapel dedicated to the controversial protector deity Dorje Shukden (also known as Dogyel Shukden). According to Larsen&#39;s <cite>Atlas</cite>, it was originally constructed around 1670 during the time of the <a href=""/biographies/view/Fifth-Dalai-Lama/TBRC_P37"">Fifth Dalai Lama</a>. &nbsp;Andre Alexander notes in his <cite>Temples of Lhasa&nbsp;</cite>that the first written account of this temple is found in a 1744 survey of Geluk temples. According to lore, the spirit of the <a href=""/biographies/view/Sonam-Drakpa-Gyeltsen/TBRC_P1729"">Sonam Drakpa Gyeltsen</a>, the Drepung monk who died under mysterious circumstances, first manifested as Dorje Shukden at this site.</p>
<p>
	Many of the chapel&#39;s murals were damaged or over-painted during the Cultural Revolution, but nonetheless the chapel still maintains some fine older architectural details. For a time beginning in the 1960s, the building was given to the Tibetan Opera Troupe. In 1986, monks of&nbsp;<a href=""http://beta.treasuryoflives.org/geographies/view/Riwo-Choling/TBRC_G4458"">Riwo Choling</a>&nbsp;began restoration, residing at and acting as caretakers of the site.</p>
",
914,G4458,,Riwo Choling,ri bo chos gling,རི་བོ་ཆོས་གླིང།,,", 日乌曲林 ",Geluk,Monastery,,,,,,29.16264,91.79367,"<p>
	Riwo Choling, a Geluk monastery located near Nedong in the Yarlung Valley, was founded in the fifteenth century by Choje Dondrub Pel, a student of <a href=""/biographies/view/Tsongkhapa./TBRC_P37"">Tsongkhapa.</a>&nbsp; In recent times the site consists largely of ruins. The monks of Riwo Choling act as caretakers of the nearby Yumbu Lagang Palace. In addition, Lhasa&#39;s <a href=""/geographies/view/Trode-Khangsar/TBRC_G1KR829"">Trode Khangsar</a> is also maintained by monks from Riwo Choling.&nbsp;</p>
",
917,G8LS12773,,Nyimalung Monastery,nyi ma lung dgon,ཉི་མ་ལུང་དགོན།,, ,Nyingma,Monastery,,,,,,,,"<p>
	Nyimalung, a Nyingma monastery in Bhutan, was established by <a href=""/biographies/view/Doring-Tulku-Jamyang-Kunzang-Lunrik-Chokyi-Nyima/TBRC_P2JM501"">Doring Tulku Jamyang Kunzang Lunrik Chokyi Nyima</a> in the first half of the twentieth century.&nbsp;</p>
",
920,G8LS12072,,Labrang Kālacakra College,bla brang dus 'khor grwa tshang,བླ་བྲང་དུས་འཁོར་གྲྭ་ཚང།,,"Labrang Tashikhyil Dukhor Dratsang, e waM chos 'khor gling , ",Geluk,Monastic College,1763,,,,,35.19341,102.50515,"<p>
	Dukhor Dratsang Evam Chokhor Ling (dus &#39;khor grwa tshang e wam chos &#39;khor gling), popularly known as Dukhor Dratsang, meaning &lsquo;Kālacakra College,&rsquo; is one of the four Tantric colleges of <a href=""/geographies/view/Labrang-Tashikhyil/TBRC_G162"">Labrang Tashikhyil</a> (bla brang bkra shis &#39;khyil) Monastery, the others being Gyume Dratsang (rgyud smad grwa tshang), Gyuto Dratsang (rgyud stod grwa tshang), and <a href=""/geographies/view/Kyedor-Dratsang/TBRC_G3212"">Kyedor Dratsang</a> (kya&#39;i rdor grwa tshang). Labrang also has two non-tantric monastic colleges&mdash;<a href=""/geographies/view/Tsenyi-Dratsang/TBRC_TBRC-ID"">Tsenyi Dratsang</a> (mtshan nyid grwa tshang) and <a href=""/geographies/view/Menpa-Dratsang/TBRC_G1716"">Menpa Dratsang</a> (sman pa grwa tshang).</p>
<p>
	Dukhor Dratsang was established by the <a href=""/biographies/view/Second-Jamyang-Zhepa,-Konchok-Jigme-Wangpo/TBRC_P169"">Second Jamyang Zhepa, Konchok Jigme Wangpo</a> (jam dbyangs bzhad pa 02 dkon mchog &#39;jigs med dbang po, 1728&ndash;1791), in 1763. The college is dedicated to the preservation and dissemination of the practice of Kālacakra Tantra (dus kyi &#39;khor lo&#39;i rgyud, rdo rje rgyud) in Amdo.</p>
",
921,G1716,,Labrang Medical College,bla brang sman pa grwa tshang,བླ་བྲང་སྨན་པ་གྲྭ་ཚང།,, ,Geluk,Monastic College,1784,,,,,35.19342,102.50643,"<p>
	Menpa Dratsang Sorik Zhenphen Ling (sman pa grwa tshang gso rig gzhan phan gling), more popularly known as Menpa Dratsang, meaning ‘Medical College,’ is one of the six monastic colleges of&nbsp;<a href=""/geographies/view/Labrang-Tashikhyil/TBRC_G162"">Labrang Tashikhyil</a> (bla brang bkra shis 'khyil) Monastery. The others include a college for philosophical studies—Tsenyi Dratsang (mtshan nyid grwa tshang)—and four monastic colleges for tantric studies—Gyume Dratsang (rgyud smad grwa tshang), Gyuto Dratsang (rgyud stod grwa tshang), <a href=""/geographies/view/Dukhor-Dratsang/TBRC_G8LS12072"">Dukhor Dratsang</a> (dus 'khor grwa tshang) and <a href=""/geographies/view/Kyedor-Dratsang/TBRC_G3212"">Kyedor Dratsang</a> (kya'i rdor grwa tshang).<br />
	<br />
	Menpa Dratsang was established by the <a href=""/biographies/view/Second-Jamyang-Zhepa,-Konchok-Jigme-Wangpo/TBRC_P169"">Second Jamyang Zhepa, Konchok Jigme Wangpo</a> (jam dbyangs bzhad pa 02 dkon mchog 'jigs med dbang po, 1728–1791), in 1784. The college is dedicated to the study and practice of traditional medicine and astrology in Amdo.</p>
",
922,G3212,,Labrang Hevajra College,bla brang kyai rdor grwa tshang,བླ་བྲང་ཀྱཻ་རྡོར་གྲྭ་ཚང།,, ,Geluk,Monastic College,1879,,,,,35.19284,102.50494,"<p>
	Kyedor Sangak Dargye Ling Dratsang (kya&#39;i rdor gsang sngags dar rgyas gling grwa tshang), or Kyedor Dratsang (kya&#39;i rdor grwa tshang), meaning &lsquo;Hevajra College,&rsquo; is one of the four Tantric colleges of <a href=""/geographies/view/Labrang-Tashikhyil/TBRC_G162"">Labrang Tashikhyil</a> (bla brang bkra shis &#39;khyil) Monastery, the others being Gyume Dratsang (rgyud smad grwa tshang), Gyuto Dratsang (rgyud stod grwa tshang), and <a href=""/geographies/view/Dukhor-Dratsang/TBRC_G8LS12072"">Dukhor Dratsang</a> (dus &#39;khor grwa tshang). Labrang also has two non-tantric monastic colleges&mdash;Tsenyi Dratsang (mtshan nyid grwa tshang) and <a href=""/geographies/view/Menpa-Dratsang-/TBRC_G1716"">Menpa Dratsang </a>(sman pa grwa tshang).</p>
<p>
	The college was established in 1879/1881 by the <a href=""/biographies/view/Fourth-Jamyang-Zhepa,-Kelzang-Tubten-Wangchuk-/TBRC_P1470"">Fourth Jamyang Zhepa, Kelzang Tubten Wangchuk </a>(&#39;jam dbyangs bzhad pa 04 skal bzang thub bstan dbang phyug, 1856&ndash;1916). It focuses on the practice of Hevajra Tantra (kyai rdo rje&#39;i rgyud).</p>
",
923,,,Mejung Tosam Ling,"Tosam ling, rmad byung thos bsam gling","ཊོསམ་ལིང,་རྨད་བྱུང་ཐོས་བསམ་གླིང།",,", smad byung thos bsam gling , ",Geluk,Monastery,1709,,,,,35.19409,102.50486,"<p>
	Mejung Tosam Ling (rmad byung thos bsam gling), more popularly known as Tsenyi Dratsang (mtshan nyid grwa tshang), meaning &lsquo;Philosophy College,&rsquo; is one of the six monastic colleges of Labrang Tashikhyil (G162 bla brang bkra shis &#39;khyil) Monastery. The others include a college for medical studies&mdash;<a href=""/geographies/view/Menpa-Dratsang/TBRC_G1716"">Menpa Dratsang</a> (sman pa grwa tshang)&mdash;and four monastic colleges for tantric studies&mdash;Gyume Dratsang (rgyud smad grwa tshang), Gyuto Dratsang (rgyud stod grwa tshang), <a href=""/geographies/view/Dukhor-Dratsang/TBRC_G8LS12072"">Dukhor Dratsang</a> (dus &#39;khor grwa tshang) and <a href=""/geographies/view/Kyedor-Dratsang/TBRC_G3212"">Kyedor Dratsang</a> (kya&#39;i rdor grwa tshang).</p>
<p>
	The <a href=""/biographies/view/First-Jamyang-Zhepa,-Jamyang-Zhepai-Dorje-/TBRC_P423"">First Jamyang Zhepa, Jamyang Zhepai Dorje </a>(&#39;jam dbyangs bzhad pa 01 &#39;jam dbyangs bzhad pa&#39;i rdo rje, 1648&ndash;1721/1722) founded Labrang Monastery in 1710 and introduced academic and religious curriculum drawn from the three central Gelukpa monasteries in Central Tibet, in particular, the <a href=""/geographies/view/Gomang-College/TBRC_G109"">Gomang College</a> (sgo mang grwa tshang) of <a href=""/geographies/view/Drepung/TBRC_G108"">Drepung</a> (&#39;bras psungs) Monastery. In 1716, he founded Gyupa Dratsang (rgyud pa grwa tshang), a college for tantric studies.&nbsp; After that, the non-tantric monastic academia at Labrang Monastery came to be known as Tsenyi Dratsang or the Philosophy School. Administration and infrastructure of Tsennyi was further developed under the <a href=""/biographies/view/Second-Jamyang-Zhepa,-Konchok-Jigme-Wangpo/TBRC_P169"">Second Jamyang Zhepa, Konchok Jigme Wangpo</a> (&#39;jam dbyangs bzhad pa 02 dkon mchog &#39;jigs med dbang po 1728&ndash;1791).</p>
",
924,G1951,,Kumbum Tantric College,sku 'bum rgyud pa grwa tshang,སྐུ་འབུམ་རྒྱུད་པ་གྲྭ་ཚང།,, ,Geluk,Monastic College,1649,,,,,36.48759,101.5654,"<p>
	The Tantric College is one of four colleges of <a href=""/geographies/view/Kumbum-Jampa-Ling-Monastery/TBRC_G160"">Kumbum Jampa Ling Monastery</a>. It was built by <a href=""/biographies/view/Choje-Lekpa-Gyatso/TBRC_P4391"">Choje Lekpa Gyatso</a> in 1649.</p>
",
925,G1945,,Kumbum Medical College,sku 'bum sman pa grwa tshang,སྐུ་འབུམ་སྨན་པ་གྲྭ་ཚང།,, ,Geluk,Monastic College,1725,,,,,36.48979,101.56663,"<p>
	The Kumbum Medical College, one of four colleges at <a href=""/geographies/view/Kumbum-Jampa-Ling/TBRC_G160"">Kumbum Jampa Ling</a>, was founded in 1725.</p>
",
926,G1710,,Kumbum Kālacakra College,sku 'bum 'dus 'khor grwa tshang,སྐུ་འབུམ་འདུས་འཁོར་གྲྭ་ཚང།,, ,Geluk,Monastic College,1820,,,,,36.48946,101.56673,"<p>
	The Kālacakra College, or Dukhor Dratsang, is one of four colleges at <a href=""/geographies/view/Kumbum-Jampa-Ling-Monastery/TBRC_G160"">Kumbum Jampa Ling Monastery</a>, was established in 1820.</p>
",
927,,,Kumbum Debate College,,,, ,Geluk,Monastic College,1612,,,,,36.4898,101.5666,"<p>
	The Kumbum Debate College, one of four colleges at <a href=""/geographies/view/Kumbum-Jampa-Ling/TBRC_G160"">Kumbum Jampa Ling</a>, was built in 1612 by <a href=""/biographies/view/Duldzin-Ozer-Gyatso/TBRC_P8LS12076"">Duldzin Ozer Gyatso</a>.</p>
<p>
	&nbsp;</p>
",
928,G2CN11043,,Zhitro Lhakhang,zhi khro'i lha khang,ཞི་ཁྲོའི་ལྷ་ཁང་།,,"Yidam Lhakhang, rgya 'bum sgang zhi khro'i lha khang , ",Nyingma,Monastery,1913,,,,,29.65625,91.13219,"<p>
	Zhitro Lhakhang, also known as Yidam Lhakhang, is a Nyingma temple located in the Jebumgang neighborhood north of the Barkhor. The current building was constructed in 1913, though it might have been preexisted by an earlier temple on the same site. It was managed by lay-devotees who sponsored resident lamas. There are remants of murals, however many older details have been repainted. In recent times, the courtyard functioned as the kitchen of a noodleshop. This site is notable because it is the oldest remaining lay-sponsored temple in Lhasa.&nbsp;</p>
",
934,G311,,Zhitok Labrang,gzhi thog bla brang,གཞི་ཐོག་བླ་བྲང།,, ,Sakya,"Monastery, Temple",,,,,,28.90844,88.02076,"<p>
	The Zhitok Labrang was one of four dynastic palaces of <a href=""/geographies/view/Sakya-Monastery/TBRC_G880"">Sakya Monastery</a>. It was located on the northern side of the Trumchu river. Zhitok Labrang, along with the other palaces save for Ducho Labrang, is not extant.</p>
",
935,G312,,Rinchen Gang Labrang,rin chen sgang bla brang,རིན་ཆེན་སྒང་བླ་བྲང།,, ,Sakya,"Monastery, Temple",,,,,,,,"<p>
	The Rinchen Gang Labrang, one of four dynastic houses of <a href=""http://treasuryoflives.org/geographies/view/Sakya-Monastery/TBRC_G880"">Sakya Monastery</a>, was established in the late thirteenth century by the Sakya Ponchen&nbsp;<a href=""/biographies/view/Rinchen-Zangpo/TBRC_P2219"">Kunga Zangpo</a>.</p>
",
936,G466,,Ducho Labrang,dus mchod bla brang,དུས་མཆོད་བླ་བྲང།,, ,Sakya,"Monastery, Temple",,,,,,28.9056,88.01753,"<p>
	The Ducho Labrang was one of four dynastic houses of <a href=""/geographies/view/Sakya-Monastery/TBRC_G880"">Sakya Monastery</a>. It is the sole remaining <em>labrang</em> at Sakya. In the eighteenth century it was divided into two palaces by two sons the <a href=""http://treasuryoflives.org/biographies/view/Thirty-second-Sakya-Tridzin,-Wangdu-Nyingpo/TBRC_P807"">Thirty-second Sakya Tridzin, Wangdu Nyingpo</a>: the <a href=""http://treasuryoflives.org/geographies/view/Drolma-Podrang/TBRC_G4445"">Drolma Podrang</a>, established by <a href=""http://treasuryoflives.org/biographies/view/Pema-Dudul-Wangchuk/TBRC_P808"">Pema Dudul Wangchuk</a>, and the <a href=""http://treasuryoflives.org/geographies/view/Puntsok-Podrang/TBRC_G232"">Puntsok Podrang</a>, established by <a href=""http://treasuryoflives.org/biographies/view/Kunga-Rinchen/TBRC_P9102"">Kunga Rinchen</a>.</p>
",
937,G436,,Lhakhang Labrang,lha khang bla brang,ལྷ་ཁང་བླ་བྲང།,, ,Sakya,"Monastery, Temple",,,,,,28.90506,88.01787,"<p>
	The Lhakhang Labrang was one of four dynastic houses of <a href=""/geographies/view/Sakya-Monastery/TBRC_G880"">Sakya Monastery</a>. It was established in the late thirteenth century by the Sakya Ponchen <a href=""/biographies/view/Rinchen-Zangpo/TBRC_P2219"">Rinchen Zangpo</a>.</p>
",
938,G4445,,Drolma Podrang,sgrol ma pho brang,སྒྲོལ་མ་ཕོ་བྲང།,,,Sakya,"Monastery, Temple",,,,,,28.905901,88.018213,"<p>
	The Drolma Podrang, one of two palaces belonging to the <a href=""/geographies/view/Ducho-Labrang/TBRC_G466"">Ducho Labrang</a> of <a href=""/geographies/view/Sakya-Monastery/TBRC_G880"">Sakya Monastery</a>, was established in the nineteenth century by <a href=""/biographies/view/Pema-Dudul-Wangchuk/TBRC_P808"">Pema Dudul Wangchuk</a>.</p>
",
939,G232,,Puntsok Podrang,phun tshogs pho brang,ཕུན་ཚོགས་ཕོ་བྲང།,, ,Sakya,"Monastery, Temple",,,,,,28.90786,88.02734,"<p>
	The Puntsok Podrang, one of two palaces belonging to the <a href=""/geographies/view/Ducho-Labrang/TBRC_G466"">Ducho Labrang</a> of <a href=""/geographies/view/Sakya-Monastery/TBRC_G880"">Sakya Monastery</a>, was established in the nineteenth century by <a href=""/biographies/view/Kunga-Rinchen/TBRC_P9102"">Kunga Rinchen</a>.</p>
",
941,G8LS12302,,Rongwo Tantric College,rong po rgyud pa grwa tshang,རོང་པོ་རྒྱུད་པ་གྲྭ་ཚང།,, ,Geluk,Monastic College,1734,,,,,35.508196,102.008,"<p>
	The Tantric College at <a href=""/geographies/view/Rongwo/TBRC_G163"">Rongwo</a>, one of three colleges at the monastery, was established by the <a href=""/biographies/view/Second-Rongwo-Drubchen,-Ngawang-Trinle-Gyatso/TBRC_P409"">Second Rongwo Drubchen, Ngawang Trinle Gyatso</a> in 1734.</p>
",
942,G8LS12318,,Rongwo Kālacakra College,rong po dus 'khor grwa tshang,རོང་པོ་དུས་འཁོར་གྲྭ་ཚང།,,", dus 'khor grwa tshang gsang sngags dar rgyas gling , ",Geluk,Monastic College,1773,,,,,35.509265,102.008162,"<p>
	The Kālacakra College at <a href=""/geographies/view/Rongwo-Monastery/TBRC_G163"">Rongwo Monastery</a> was founded in 1773 by the <a href=""/biographies/view/Third-Rongwo-Drubchen,-Gendun-Trinle-Rabgye/TBRC_P312"">Third Rongwo Drubchen, Gendun Trinle Rabgye</a>.</p>
",
943,G1KR1564,,Samdrub Gonsar,bsam grub dgon gsar,བསམ་གྲུབ་དགོན་གསར།,, ,Sakya,Monastery,,,,,,29.05,87.63333,"<p>
	Samdrub Gonsar is a Sakya monastery that was established in the early sixteenth century</p>
",
944,G3473,,Ngangkyel Chode,ngang skyal chos sde,ངང་སྐྱལ་ཆོས་སྡེ།,, ,"Drigung Kagyu, Geluk",Monastery,,,,,,,,"<p>
	Nangkyel Chode, located in the Nyel valley in Southern Tibet, was established by <a href=""/biographies/view/Drubtob-Tsangzhikpa/TBRC_P1AG8"">Drubtob Tsangzhikpa</a>, a Drigung Kagyu master who was a disciple of <a href=""/biographies/view/Jikten-Gonpo/TBRC_P16"">Jikten Gonpo</a>. It was converted to Geluk, but it is not clear when.</p>
",
945,G1AG12,,Legon Chokyi Podrang,gle dgon chos kyi pho drang,གླེ་དགོན་ཆོས་ཀྱི་ཕོ་དྲང།,, ,Drigung Kagyu,Monastery,,,,,12th,,,"<p>
	Legon Chokyi Podrang, a Kagyu monastery in Drayab, Kham, was established by <a href=""/biographies/view/Drubtok-Nyakre-Sewo/TBRC_P1KG4203"">Drubtok Nyakre Sewo</a>, a disciple of <a href=""/biographies/view/Pakmodrup/TBRC_P127"">Pakmodrupa</a>&nbsp;and <a href=""/biographies/view/Jikten-Gonpo/TBRC_P16"">Jikten Gonpo</a>.</p>
",
947,G2KR132,,Ikh Khuree,da khu re dgon,ད་ཁུ་རེ་དགོན།,,Urga; Ikh Khuree; Da Khuree ,Geluk,Monastic College,,,,,,47.92638333,106.9171667,"<p>
	Ikh Khuree refers to the monastic-city complex that evolved in to the modern day capital of Mongolia, Ulaan Baatar (Ulan Bator). The settlement, nomadic until 1855, was founded by<a href=""http://beta.treasuryoflives.org/biographies/view/-Zanabazar,-the-First-Khalka-Jetsundampa/TBRC_P5779"">&nbsp;Zanabazar, the First Khalka Jetsundampa</a>,&nbsp;in the seventeenth century. It became known as Ikh or Da Khuree during the time of the&nbsp;<a href=""http://beta.treasuryoflives.org/biographies/view/Second-Jetsundampa/TBRC_P4614"">Second Jetsundampa</a>, who made Urga his primary residence, a practiced followed by the proceeding incarnations until the ninth incarnation,&nbsp;<a href=""http://beta.treasuryoflives.org/biographies/view/Jampel-Namdrol-Chokyi-Gyeltsen/TBRC_P8697"">Jampel Namdrol Chokyi Gyeltsen</a>.&nbsp;In 1778, the nomadic city began to occupy the area within the Tuul river valley, surrounded by four sacred mountains. Da Khure was a center of religious activity, containing numerous temples, assembly halls and colleges, while also being the administrative center of Khalkha Mongolia, which was under Manchu control until 1911. Charles Bawden wrote that pre-Communist Urga rivaled Lhasa in artistic splendor. When the Mongolian People&rsquo;s Republic was formed in 1924, Da Khure became known as Ulaan Bataar (Red Warrior). &nbsp;Buddhism was harshly repressed, leading to the execution of monastics and destruction of Buddhist sites. Until 1990, public religious activity was forbidden, and since then a revival has seen the restoration and rebuilding of Buddhist temples and colleges.</p>
",
949,G205,,Tashi Tongmon,bkra shis mthong smon,བཀྲ་ཤིས་མཐོང་སྨོན།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Tashi Tongmon was established for the <a href=""/biographies/view/Third-Drukchen,-Jamyang-Chodrak/TBRC_P870"">Third Drukchen, Jamyang Chodrak</a>, in the late fifteenth century. It was built after Jamyang Chodrak, a member of the <a href=""/communities/view/Ja/TBRC_C11MS175"">Ja</a> clan rather than the <a href=""/communities/view/Gya/TBRC_TOL86"">Gya</a> clan, which controlled <a href=""/geographies/view/Ralung/TBRC_G3582"">Ralung</a>, was not permitted to assume control of Ralung.</p>
",
952,G11MS147,,Tanak Dorjeden,rta nag rdo rje gdan,རྟ་ནག་རྡོ་རྗེ་གདན།,, ,Shangpa Kagyu,Monastery,,,,,,,,"<p>
	Tanak Dorjeden is a Shangpa Kagyu monastery that was founded by <a href=""/biographies/view/Pago-Kunga-Zangpo/TBRC_P11MS148"">Pago Kunga Zangpo</a>, the great-grandfather of <a href=""/biographies/view/Gendun-Gyatso/TBRC_P84"">Gendun Gyatso</a>, the Second Dalai Lama, who was born there.&nbsp;</p>
",
954,G3467,,Dzaka,dzaHka dgon,ཛཿཀ་དགོན།,,"zhaga si; zhongyi si, dzaH ka dgon; dzaHka dgon gsang sngags rab brtan gling, 扎嘎寺 ",Nyingma,Monastery,,,,,,31.05,99.28333,"<p>
	Dzaka is a Nyingma monastery located in Pelyul county. It was founded in the fifteenth century.&nbsp;</p>
",
955,G1676,,Tsashul,rtsa shul dgon,རྩ་ཤུལ་དགོན།,,"Tashi Monastery, sde dge rtsa shul dgon; rtswa shul dgon; bkra shis mdo sngags dar rgyas gling, 扎西寺 ",Nyingma,Monastery,1790,,,,,31.864878,99.279519,"<p>
	Tsashul, a Nyingma monastery located near Derge in Kham, was founded in 1790 by <a href=""/biographies/view/Getse-Pandita-Gyurme-Tsewang-Chokdrub&nbsp;&nbsp;/TBRC_P2943"">Getse Pandita Gyurme Tsewang Chokdrub</a>.&nbsp;</p>
",
956,G1AG36,,Ngedongyi Chozhi Gonde,nges don gyi chos gzhi dgon sde,ངེས་དོན་གྱི་ཆོས་གཞི་དགོན་སྡེ།,, ,Jonang,Monastery,,,,,,,,"<p>
	Ngedongyi Chozhi Gonde, a Jonang monastery in Minyak, was established by <a href=""/biographies/view/Jampa-Khawoche/TBRC_P2462"">Jampa Khawoche</a> in the fourteenth century.</p>
",
957,G3992,G3712,Dartsang Kelzang Monastery,brda tshang bskal bzang dgon,བརྡ་ཚང་བསྐལ་བཟང་དགོན།,,,Nyingma,Monastery,,,,,,32.7912688,100.0581569,"<p>
	Dartsang Kelzang Monastery in Serta was established by Yungshul Dungchok Dorje and Tashil Tsedrubkyab in 1871, as a branch of <a href=""/geographies/view/Taktse-Monastery/TBRC_G3712"">Taktse Monastery</a>, also in Serta, which was a branch of <a href=""/geographies/view/Katok/TBRC_G17"">Katok</a>. They invited&nbsp;<a href=""/biographies/view/Dudjom-Lingpa/TBRC_P705"">Dudjom Lingpa</a>&nbsp;to serve as abbot around the year 1890. He built it into a a major center of Nyingma activity. It was the seat of his son <a href=""/biographies/view/Drime-Wozer/TBRC_P707"">Drime Wozer</a> and <a href=""/biographies/view/Sera-Khandro/TBRC_P742"">Sera Khandro</a>.&nbsp;</p>
",
958,G2065,,Gyelteng Monastery,rgyal steng dgon,རྒྱལ་སྟེང་དགོན།,, ,Kadam,"Monastery, Temple",,,,,,29.80705,91.82544,"<p>
	Gyelteng Monastery was a small Kadam institution in Meldro.</p>
",
959,G2064,,Pangsa Monastery,spang sa dgon,སྤང་ས་དགོན།,邦萨寺, ,Kadam,Monastery,,,,,,29.796,91.91836,"<p>
	Pangsa was a small Kadam monastery in Meldro.</p>
",
960,G4CZ1581,,Wolkha Samling Monastery,ol kha bsam gling dgon,འོལ་ཁ་བསམ་གླིང་དགོན།,桑林寺,"Olkha Samling; Woka Samling, bsam gtan gling , ","Geluk, Kadam",Monastery,,,,,,29.40923,92.42286,"<p>
	Olkha Samling was a small Kadam or Geluk monastery where <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a> taught Guhyasamāja. Prior to its association with the Geluk tradition in the 14th century, it was a site of Kagyu practice.&nbsp;</p>
",
961,G1AG38,,Khakyong Drak,mkha' skyong brag,མཁའ་སྐྱོང་བྲག།,, ,Kadam,Monastery,,,,12th,,,,"<p>
	Khakyong Drak, a Kadam monastery in Tanak, was&nbsp;founded by <a href=""/biographies/view/Chegompa-Sherab-Dorje/TBRC_P4892"">Chegompa Sherab Dorje</a> in the twelfth century.</p>
",
962,G4466,,Tashi Dokha,bkra shis rdo kha,བཀྲ་ཤིས་རྡོ་ཁ།,, ,Geluk,Monastery,1415,,,,,29.35331,91.8421,"<p>
	The hermitage of Tashi Dokha was established by <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a> in 1415. It is the site he first met his disciple <a href=""/biographies/view/Gendun-Drub/TBRC_p80"">Gendun Drub</a>, the First Dalai Lama.</p>
",
964,G2CN11100,,Lekshe Ling,legs bshad gling,ལེགས་བཤད་གླིང།,, ,Karma Kagyu,Monastery,,,,,,,,"<p>
	Lekshe Ling was a Karma Kagyu hermitage in U.</p>
",
